Age,Education_Level,Time_of_service,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Pay_Scale,Work_Life_balance,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,Attrition_rate,Gender_F,Gender_M,Relationship_Status_Married,Relationship_Status_Single,Unit_Accounting and Finance,Unit_Human Resource Management,Unit_IT,Unit_Logistics,Unit_Marketing,Unit_Operarions,Unit_Production,Unit_Purchasing,Unit_Quality,Unit_R&D,Unit_Sales,Unit_Security,Decision_skill_possess_Analytical,Decision_skill_possess_Behavioral,Decision_skill_possess_Conceptual,Decision_skill_possess_Directive,Compensation_and_Benefits_type0,Compensation_and_Benefits_type1,Compensation_and_Benefits_type2,Compensation_and_Benefits_type3,Compensation_and_Benefits_type4
53.0,5.0,16.0,3.0,33.0,1.0,2.0,5.0,1.0,5.0,0.7516,-1.615,2.0,3.0,8.0,3.0,0.1104,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47.0,2.0,21.0,4.0,20.0,2.0,2.0,5.0,2.0,3.0,-0.9612,1.8688,2.0,3.0,7.0,1.0,0.1759,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
62.0,3.0,28.0,1.0,20.0,1.0,2.0,7.0,2.0,5.0,1.6081,-2.7762,2.0,2.0,8.0,3.0,0.2578,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
58.0,2.0,20.0,1.0,41.0,1.0,1.0,2.0,4.0,3.0,-0.1048,-1.615,2.0,4.0,8.0,3.0,0.2555,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
41.0,3.0,16.0,3.0,31.0,0.0,4.0,5.0,4.0,4.0,-1.8176,-0.4537,2.0,2.0,5.0,3.0,0.1285,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32.0,4.0,9.0,3.0,26.0,1.0,4.0,10.0,4.0,2.0,-0.9612,0.7075,2.0,3.0,8.0,5.0,0.1952,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35.0,1.0,11.0,3.0,25.0,1.0,1.0,5.0,1.0,4.0,0.7516,-0.4537,2.0,3.0,8.0,5.0,0.1089,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
29.0,3.0,6.0,2.0,53.0,1.0,3.0,6.0,5.0,1.0,0.7516,1.8688,2.0,3.0,7.0,3.0,0.136,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57.0,4.0,30.0,1.0,33.0,0.0,3.0,6.0,1.0,4.0,-0.011410837450232886,-0.4537,2.0,3.0,5.0,5.0,0.0117,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
48.0,3.0,24.0,3.0,63.0,1.0,4.0,5.0,3.0,4.0,-0.1048,0.7075,2.0,2.0,8.0,3.0,0.0993,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23.0,2.0,4.0,1.0,55.0,1.0,4.0,5.0,3.0,4.0,0.7516,-1.615,1.0,1.0,9.0,1.0,0.1921,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
30.55036684532631,2.0,6.0,3.0,49.0,0.0,3.0,4.0,1.0,3.0,0.7516,-0.4537,1.0,4.0,8.0,2.0,0.086,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31.0,2.0,5.0,3.0,54.0,0.0,2.0,6.0,2.0,3.0,-0.9612,0.7075,2.0,2.0,7.0,3.0,0.2984,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52.0,5.0,24.0,2.0,46.0,0.0,4.0,7.0,3.0,3.0,-1.8176,0.7075,2.0,1.0,7.0,4.0,0.0936,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
56.0,4.0,25.0,4.0,39.0,1.0,4.0,8.0,3.0,2.0,0.7516,-1.615,2.0,2.0,6.0,3.0,0.1345,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
49.0,4.0,19.0,1.0,67.0,0.0,3.0,3.0,3.0,3.0,0.7516,0.7075,2.0,3.0,8.0,4.0,0.123,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.0,3.0,7.0,2.0,22.0,1.0,4.0,7.0,2.0,3.0,1.6081,0.7075,1.0,2.0,9.0,1.0,0.2854,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44.0,3.0,12.0,3.0,66.0,1.0,2.0,4.0,4.0,3.0,-0.1048,-0.4537,1.905603222920775,2.0,7.0,2.0,0.2568,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
27.869137946536622,4.0,4.0,2.0,34.0,1.0,2.0,5.0,3.0,2.0,-0.9612,-0.4537,2.0,4.0,8.0,3.0,0.2135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
65.0,1.0,27.0,2.0,50.0,0.0,5.0,6.0,4.0,4.0,-0.1048,0.7075,2.0,3.0,8.0,4.0,0.1244,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
42.0,3.0,18.0,3.0,59.0,1.0,3.0,6.0,2.0,3.0,-0.1048,-0.4537,2.0,2.0,8.0,5.0,0.0204,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61.0,1.0,26.0,4.0,54.0,1.0,5.0,8.0,1.0,4.0,-0.9612,0.7075,2.0,3.0,6.0,1.0,0.1609,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
31.0,3.0,9.0,4.0,45.0,0.0,2.0,5.0,4.0,1.0,1.6081,0.7075,2.0,3.0,7.0,3.0,0.0086,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
53.0,4.0,31.0,3.0,20.0,1.0,2.0,1.0,2.0,4.0,-0.9612,-0.4537,1.8721961683458819,5.0,6.0,3.0,0.2303,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55.0,4.0,29.0,3.0,31.0,1.0,3.0,6.0,1.0,2.0,0.7516,-0.4537,2.0,4.0,9.0,1.0,0.045,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
49.0,5.0,18.0,4.0,23.0,1.0,5.0,1.0,3.0,3.0,-0.1048,-1.615,2.0,2.0,6.0,3.0,0.244,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
42.0,1.0,10.0,1.0,42.0,1.0,2.0,4.0,3.0,3.0,-0.1048,-1.615,2.0,4.0,6.0,3.0,0.3361,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52.0,3.0,22.035574139295484,3.0,45.0,1.0,4.0,8.0,3.0,5.0,-0.1048,-0.4537,1.0,2.0,7.0,3.0,0.0276,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26.0,5.0,3.0,2.0,37.0,1.0,4.0,1.0,1.0,3.0,0.7516,-0.4537,2.0,3.0,6.0,3.0,0.1729,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
46.0,2.0,14.0,4.0,68.0,2.0,1.0,6.0,2.0,3.0,0.7516,-0.4537,2.0,4.0,6.0,3.0,0.1747,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32.97301243920389,4.0,8.0,1.0,52.0,1.0,3.0,8.0,3.0,4.0,-1.8176,-0.4537,2.0,2.0,7.0,3.0,0.0329,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39.0,1.0,15.0,3.0,50.0,0.0,3.0,6.0,5.0,3.0,0.7516,0.7075,2.0,3.0,7.0,3.0,0.501,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
58.0,2.0,34.0,4.0,55.0,1.0,5.0,2.0,3.0,3.0,-0.1048,0.7075,2.0,2.0,8.0,3.0,0.1591,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53.0,2.0,22.0,3.0,26.0,1.0,3.0,8.0,1.0,2.0,-0.1048,-0.4537,2.0,3.0,6.0,3.0,0.0172,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
52.0,2.0,18.0,1.0,51.0,1.0,1.0,8.0,3.0,4.0,-1.8176,-0.4537,2.0,2.0,6.0,3.0,0.4299,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39.0,3.0,17.0,3.0,74.0,2.0,3.0,5.0,3.0,3.0,0.7516,-2.7762,1.0,2.0,5.0,4.0,0.7087,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
60.0,4.0,27.0,2.0,24.0,1.0,2.0,6.0,3.0,5.0,0.7516,-0.4537,2.0,4.0,9.0,3.0,0.5311,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,3.0,8.0,1.0,64.0,2.0,3.0,6.0,2.0,3.0,-0.1048,-0.4537,2.0,3.0,8.0,3.0,0.1168,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
58.0,4.0,36.0,1.0,65.0,0.0,2.0,5.0,2.0,3.0,-0.1048,0.7075,1.0,3.0,8.0,4.0,0.1492,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
21.0,3.0,2.0,1.0,25.0,0.0,2.0,4.0,2.0,4.0,-0.9612,-1.615,1.0,3.0,6.0,2.0,0.158,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.70853245028201,3.0,11.0,4.0,55.0,1.0,2.0,5.0,1.0,3.0,-0.9612,-0.4537,1.0,4.0,8.0,4.0,0.2738,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
47.0,2.0,20.0,4.0,26.0,1.0,3.0,5.0,1.0,3.0,-0.1048,0.7075,2.0,1.0,8.0,1.0,0.0668,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
44.0,3.0,14.0,3.0,31.0,0.0,3.0,7.0,1.0,2.0,1.6081,0.7075,2.0,3.0,6.0,4.0,0.1416,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21.0,4.0,2.0,2.0,22.0,1.0,4.0,4.0,2.0,3.0,-0.1048,-0.4537,2.0,3.0,6.0,5.0,0.1896,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27.0,4.0,3.0,1.0,26.0,1.0,4.0,6.0,1.0,3.0,1.6081,0.7075,3.0,3.0,8.0,1.0,0.1657,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,4.0,6.0,4.0,33.0,0.0,3.0,9.0,3.0,4.0,-1.8176,-0.4537,2.0,2.0,6.0,3.0,0.2386,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42.0,4.0,9.0,4.0,43.0,2.0,1.0,4.0,2.0,3.0,-0.9612,1.8688,1.0,2.0,9.0,3.0,0.1346,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31.0,3.0,6.0,2.0,61.0,1.0,2.0,5.0,4.0,3.0,-1.8176,-0.4537,1.0,2.0,6.0,3.0,0.1151,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
64.0,4.0,26.0,3.0,55.0,1.0,3.0,7.0,4.0,4.0,0.7516,-0.4537,1.8984635022655294,4.0,8.0,1.0,0.0136,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
51.0,1.0,27.0,2.0,50.0,2.0,1.0,7.0,2.0,5.0,-0.9612,-0.4537,2.0,2.0,8.0,3.0,0.7333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
47.0,3.0,11.0,4.0,59.0,1.0,3.0,9.0,1.0,2.0,0.7516,-1.615,1.9012204610222905,4.0,7.0,5.0,0.0322,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52.0,3.0,13.0,4.0,48.0,1.0,2.0,8.0,1.0,5.0,-0.9612,1.8688,3.0,3.0,8.0,4.0,0.1995,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29.87200938102706,3.0,5.0,3.0,59.0,1.0,2.0,2.0,1.0,3.0,0.7516,0.7075,2.0,4.0,9.0,2.0,0.1836,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28.0,3.0,6.0,4.0,52.0,2.0,1.0,8.0,1.0,2.0,-0.1048,0.7075,1.0,2.0,7.0,3.0,0.1869,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
55.0,3.0,28.0,1.0,51.0,1.0,2.0,4.0,3.0,4.0,-0.9612,-1.615,2.0,2.0,8.0,3.0,0.1559,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46.0,3.0,16.0,3.0,52.0,1.0,2.0,7.0,2.0,4.0,-0.9612,-0.4537,2.0,4.0,5.0,3.0,0.0925,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32.0,3.0,8.0,2.0,58.0,1.0,3.0,5.0,1.0,3.0,-0.004549688654507174,-0.4537,2.0,3.0,5.0,3.0,0.2947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.0,4.0,3.0,3.0,33.0,1.0,2.0,7.0,1.0,3.0,0.7516,-0.4537,1.8830874055056592,2.0,6.0,3.0,0.006,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42.0,3.0,12.0,2.0,22.0,1.0,3.0,9.0,2.412209124394898,3.0,0.7516,0.7075,1.8760927076037133,2.0,6.0,3.0,0.0476,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
22.0,2.0,3.0,3.0,55.0,1.0,2.0,4.0,3.0,3.0,0.7516,-2.7762,2.0,3.0,8.0,3.0,0.0303,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.0,2.0,8.0,4.0,57.0,1.0,3.0,6.0,4.0,3.0,-0.9612,0.7075,3.0,2.0,8.0,3.0,0.2864,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.0,5.0,11.0,4.0,21.0,0.0,3.0,6.0,1.0,3.0,-0.9612,0.7075,2.0,3.0,9.0,3.0,0.7396,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.0,3.0,7.0,4.0,30.0,0.0,3.0,5.0,2.0,3.0,0.7516,-2.7762,2.0,3.0,9.0,3.0,0.4356,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
39.0,3.0,17.0,4.0,30.0,1.0,4.0,8.0,4.0,3.0,-1.8176,-0.4537,1.8761615467794148,2.0,8.0,5.0,0.179,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42.0,1.0,15.0,1.0,58.0,1.0,2.0,8.0,4.0,2.0,0.7516,-0.4537,2.0,2.0,5.0,2.0,0.1336,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
27.0,3.0,4.0,2.0,47.0,1.0,4.0,8.0,2.0,3.0,-0.1048,0.7075,2.0,3.0,8.0,5.0,0.2291,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60.0,3.0,25.0,4.0,71.0,2.0,3.0,1.0,3.0,3.0,-0.1048,-0.4537,1.0,3.0,5.0,3.0,0.0481,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
47.0,5.0,17.0,4.0,58.0,0.0,3.0,8.0,1.0,4.0,-0.9612,0.7075,2.0,2.0,6.0,1.0,0.0047,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48.0,4.0,25.0,3.0,24.0,1.0,3.0,4.0,3.0,3.0,-0.9612,-0.4537,2.0,3.0,6.0,3.0,0.2899,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
52.0,3.0,22.330799776465412,2.0,66.0,0.0,1.0,9.0,4.0,3.0,0.003287049886743297,-1.615,2.0,3.0,8.0,3.0,0.1592,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,4.0,6.0,4.0,32.0,1.0,1.0,4.0,2.0,3.0,-0.9612,-0.4537,1.0,3.0,8.0,5.0,0.197,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36.0,2.0,9.0,3.0,60.0,0.0,1.0,4.0,3.0,3.0,-0.1048,-2.7762,3.0,3.0,8.0,2.0,0.0511,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26.0,2.0,3.0,1.0,31.0,0.0,3.0,8.0,2.0,3.0,-0.01805653018856001,-0.4537,1.8795332937502585,3.0,7.0,5.0,0.0795,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.625221046362388,3.0,6.0,2.0,26.0,0.0,3.0,4.0,4.0,2.0,0.7516,0.7075,2.0,3.0,5.0,5.0,0.1561,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
57.0,3.0,29.0,3.0,47.0,2.0,4.0,5.0,3.0,4.0,-1.8176,-0.4537,2.0,2.0,8.0,4.0,0.3631,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
65.0,1.0,41.0,3.0,43.0,0.0,2.0,3.0,1.0,4.0,0.7516,0.7075,2.0,3.0,9.0,1.0,0.0523,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
47.0,3.0,18.0,3.0,33.0,0.0,3.0,6.0,1.0,2.0,-0.9612,0.7075,2.0,4.0,9.0,3.0,0.0804,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
57.0,3.0,27.0,3.0,38.0,2.0,2.0,10.0,1.0,4.0,1.6081,-2.7762,1.8854217095222225,1.0,9.0,3.0,0.058,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
